Date,Open,High,Low,Close,Volume,MA4,MA5,MA10,MA20,MA40,MA60,BB_Middle,BB_Upper,BB_Lower,Volume_MA20,MACD,MACD_Signal,MACD_Histogram,Stoch_K,Stoch_D,RSI,Plus_DI,Minus_DI,ADX
2025-06-02,3925.0,4185.0,3835.0,4075.0,1018345.0,3990.0,4064.0,4005.0,3893.25,3514.375,3322.0,3893.25,4561.856366769121,3224.643633230879,3943197.85,186.4385711542809,190.93297925054577,-4.494408096264863,56.904761904761905,59.65195632393085,57.57575757575758,30.859375,10.44921875,40.980802617955725
2025-06-09,4140.0,4280.0,4040.0,4100.0,1649869.0,4000.0,4012.0,4079.5,3901.0,3545.875,3342.8333333333335,3901.0,4575.697593078008,3226.302406921992,3686505.4,183.79404858088947,189.50519311661452,-5.7111445357250545,60.00000000000001,57.81746031746032,63.3177570093458,28.465608465608465,15.66137566137566,41.60797760301516
2025-06-16,4075.0,4985.0,4035.0,4905.0,8758221.0,4233.75,4181.0,4216.0,3945.5,3594.875,3376.25,3945.5,4755.658528996181,3135.3414710038187,4075872.1,243.8441343301588,200.37298135932338,43.47115297083542,75.55457169093535,64.15311119856575,73.29931972789116,37.54578754578754,13.553113553113553,43.516339620015856
2025-06-23,4740.0,5350.0,4715.0,5200.0,6286036.0,4570.0,4427.0,4337.0,3997.0,3650.5,3414.0,3997.0,4979.80158087399,3014.19841912601,3392744.6,311.6458353094422,222.62755214934714,89.01828316009505,85.04670799499824,73.5337598953112,77.04402515723271,34.7457627118644,23.559322033898304,44.23956040520744
2025-06-30,5270.0,5690.0,4920.0,4940.0,7841412.0,4786.25,4644.0,4385.0,4039.0,3698.75,3447.4166666666665,4039.0,5108.321476943498,2969.678523056502,3290346.0,340.47456587373017,246.19695489422375,94.27761097950642,86.31654926483951,82.30594298359104,73.13432835820896,35.35108958837772,22.437449556093625,42.940707954120356
2025-07-07,4940.0,5160.0,4850.0,5060.0,2921878.0,5026.25,4841.0,4452.5,4095.75,3753.375,3482.75,4095.75,5256.186737203982,2935.3132627960176,3190804.55,368.7537756790989,270.7083190511988,98.04545662790008,79.45245376438037,83.6052370080727,74.81804949053858,34.32601880877743,21.786833855799372,41.64185550303326
2025-07-14,5060.0,5190.0,4865.0,4905.0,3103291.0,5026.25,5002.0,4507.0,4154.75,3798.0,3516.75,4154.75,5355.120447206323,2954.3795527936772,3237932.6,374.34285714280213,291.4352266695195,82.90763047328261,69.51861741581368,78.42920681501118,70.04405286343612,32.454036770583535,22.222222222222225,39.89882037899128
2025-07-21,4905.0,4920.0,4655.0,4665.0,2042975.0,4892.5,4954.0,4567.5,4211.5,3835.75,3547.0,4211.5,5394.7030568267655,3028.2969431732345,3103983.2,355.3104525101735,304.21027183765034,51.10018067252315,62.00727954733296,70.32611690917567,60.56338028169014,26.5,23.166666666666668,37.43545663065656
2025-07-28,4685.0,5390.0,4685.0,5010.0,5548402.0,4910.0,4916.0,4671.5,4285.25,3884.5,3580.0,4285.25,5474.767704122576,3095.7322958774243,3293797.45,363.8712699346361,316.14247145704746,47.72879847758861,58.77598703032616,63.4339613311576,58.95765472312704,26.860841423948216,22.491909385113267,33.23160213051691
2025-08-04,5090.0,5300.0,4930.0,5140.0,3276398.0,4930.0,4956.0,4800.0,4368.25,3937.75,3615.4166666666665,4368.25,5552.83642571996,3183.66357428004,3388446.5,376.8021523049738,328.27440762663275,48.52774467834104,61.64965986394558,60.8109754805349,62.080000000000005,26.37013502779984,19.618745035742652,31.130695384502268
2025-08-11,5170.0,5170.0,4620.0,4665.0,2765372.0,4870.0,4877.0,4859.0,4432.0,3977.625,3644.9166666666665,4432.0,5528.906655338687,3335.0933446613126,3306595.25,344.7474059876604,331.5690072988383,13.178398688822085,61.64965986394558,60.691768919405774,54.26573426573427,24.850299401197603,18.488023952095805,28.60168313305577
2025-08-18,4665.0,4685.0,4310.0,4500.0,1857326.0,4828.75,4796.0,4899.0,4489.25,4017.875,3669.8333333333335,4489.25,5461.968788810647,3516.5312111893527,3351886.1,302.5421499728118,325.763635833633,-23.22148586082119,52.97619047619048,58.75850340136054,56.395348837209305,24.622356495468278,18.65558912386707,27.08728114709504
2025-08-25,4555.0,5110.0,4555.0,4750.0,8447748.0,4763.75,4813.0,4883.5,4549.75,4064.375,3699.0833333333335,4549.75,5418.878268651072,3680.621731348928,3701282.9,285.9706001039385,317.80502868769406,-31.83442858375554,46.34353741496599,53.656462585034014,60.833333333333336,29.399141630901287,17.668097281831187,24.91580520662214
2025-09-01,4820.0,7680.0,4655.0,7130.0,132199328.0,5261.25,5237.0,5076.5,4706.75,4170.25,3767.5833333333335,4706.75,6116.450509440136,3297.0494905598644,10124553.35,459.58581772685557,346.1611864955264,113.42463123132916,59.00741310828622,52.7757136664809,77.91986359761296,47.78947368421053,13.0,24.916912840992033
2025-09-08,7300.0,7620.0,7300.0,7500.0,3287969.0,5970.0,5709.0,5332.5,4858.75,4287.25,3841.9166666666665,4858.75,6734.845820131737,2982.654179868263,10049877.5,619.8873606766992,400.90642133176095,218.9809393449383,77.59941781140205,60.98345611155142,78.47049044056526,47.0954356846473,39.15975103734441,22.044859775108282
