Date,Open,High,Low,Close,Volume,MA4,MA5,MA10,MA20,MA40,MA60,BB_Middle,BB_Upper,BB_Lower,Volume_MA20,MACD,MACD_Signal,MACD_Histogram,Stoch_K,Stoch_D,RSI,Plus_DI,Minus_DI,ADX
2025-04-07,1458.0,1465.0,1348.0,1423.0,3684360.0,1405.75,1405.6,1428.5,1430.2,1693.725,1601.2166666666667,1430.2,1538.3842482941186,1322.0157517058815,4637776.55,-66.74663773263796,-75.11245118625278,8.36581345361482,30.22509877313372,24.161896316692292,42.35294117647059,9.559372666168782,21.657953696788653,24.5538773337191
2025-04-14,1430.0,1489.0,1392.0,1438.0,3244828.0,1417.25,1412.2,1429.3,1433.05,1693.2,1600.7,1433.05,1538.7516157821794,1327.3483842178205,4419267.3,-61.463925458263475,-72.38274604065492,10.918820582391447,45.00000000000001,32.17890067235046,42.23968565815324,9.142857142857142,13.928571428571429,24.72283024608277
2025-04-21,1436.0,1481.0,1426.0,1473.0,3033051.0,1444.5,1428.4,1427.3,1440.75,1689.25,1601.75,1440.75,1533.058122468721,1348.441877531279,4242530.55,-53.83258193323195,-68.67271321917033,14.840131285938384,48.45238095238096,41.22582657517156,51.54639175257732,9.288824383164005,16.618287373004353,25.43094619208094
2025-04-28,1482.0,1482.0,1398.0,1398.0,1565542.0,1433.0,1435.2,1414.1,1436.8,1669.825,1601.8,1436.8,1529.3375599419833,1344.2624400580166,3789306.65,-53.22303835170351,-65.58277824567698,12.359739893973469,45.47619047619048,46.30952380952382,46.46840148698884,5.178979436405178,17.44097486671744,27.57190762716002
2025-05-07,1398.0,1415.0,1385.0,1394.0,1081191.0,1425.75,1425.2,1411.6,1435.6,1642.3,1601.85,1435.6,1529.772070951979,1341.4279290480208,3499923.75,-52.45803368410452,-62.95782933336249,10.499795649257969,40.23809523809525,44.72222222222223,46.64179104477612,5.287713841368584,17.80715396578538,29.7128690622391
2025-05-12,1395.0,1546.0,1393.0,1447.0,11146474.0,1428.0,1430.0,1417.8,1438.85,1618.85,1602.25,1438.85,1529.659864987035,1348.0401350129648,3918475.05,-47.032938475198534,-59.772851161729704,12.73991268653117,37.14285714285715,40.95238095238096,51.44312393887946,11.935730680948737,17.521040550879878,29.034447371443957
2025-05-19,1460.0,1465.0,1369.0,1370.0,3959404.0,1402.25,1416.4,1414.3,1432.3,1589.975,1601.7666666666667,1432.3,1523.132639624029,1341.4673603759709,3958141.9,-48.388969995568914,-57.49607492849755,9.107104932928635,33.80952380952382,37.06349206349207,39.800995024875625,11.944869831546706,15.160796324655434,29.066096441637292
2025-05-26,1370.0,1400.0,1350.0,1395.0,2147620.0,1401.5,1400.8,1414.6,1426.2,1562.725,1602.5,1426.2,1509.1244424636718,1343.2755575363283,3864142.75,-46.90564460559608,-55.37798886391725,8.472344258321172,33.92857142857144,34.96031746031747,38.57868020304569,12.341772151898734,9.731012658227849,29.78679888177307
2025-06-02,1400.0,1475.0,1390.0,1467.0,2569003.0,1419.75,1414.6,1424.9,1426.65,1542.775,1604.8666666666666,1426.65,1510.3946620452236,1342.9053379547765,3834587.9,-39.465368079485415,-52.195464707030894,12.730096627545478,39.72222222222223,35.82010582010583,54.34782608695652,18.999151823579304,10.43256997455471,29.469893250020267
2025-06-09,1471.0,1540.0,1461.0,1500.0,4523900.0,1433.0,1435.8,1430.5,1429.85,1529.15,1607.5166666666667,1429.85,1519.762881812372,1339.937118187628,3587876.5,-30.553865182054096,-47.86714480203554,17.313279619981444,59.32388989351015,44.32489451476794,60.435571687840294,18.88701517706577,16.357504215851606,27.60158611855524
2025-06-16,1495.0,1555.0,1480.0,1536.0,3502495.0,1474.5,1453.6,1441.8,1435.15,1511.175,1610.35,1435.15,1536.8270428988164,1333.4729571011837,3718766.65,-20.35193139994044,-42.36410212161652,22.01217072167608,79.8446022434908,59.63023811974106,61.55202821869488,18.93491124260355,18.005071851225697,25.40043105698828
2025-06-23,1518.0,1629.0,1503.0,1511.0,4381646.0,1503.5,1481.8,1449.1,1439.2,1495.7,1611.9833333333333,1439.2,1546.3203946379242,1332.0796053620759,3640370.55,-14.121334489168248,-36.71554859512687,22.59421410595862,78.66404668793524,72.61084627497873,60.27633851468048,23.669579030976966,16.441620333598095,23.554306468539036
2025-06-30,1512.0,1577.0,1500.0,1501.0,2489371.0,1512.0,1503.0,1451.9,1439.6,1482.975,1613.7,1439.6,1547.6222199365304,1331.5777800634694,3549613.4,-9.876606601934782,-31.347760196488455,21.471153594553673,71.80047425474255,76.76970772872286,62.21033868092692,23.217115689381934,16.402535657686215,23.44886911629317
2025-07-07,1501.0,1526.0,1472.0,1515.0,2062456.0,1515.75,1512.6,1463.6,1438.85,1472.375,1614.9333333333334,1438.85,1544.4097112140569,1333.290288785943,3364518.75,-5.321602056644224,-26.14252856851961,20.820926511875385,60.851868327402144,70.43879642335997,57.17171717171718,23.853989813242787,17.572156196943975,23.4318430859828
2025-07-14,1516.0,1551.0,1490.0,1513.0,2162752.0,1510.0,1515.2,1475.5,1443.55,1463.9,1615.6833333333334,1443.55,1553.6609010331492,1333.4390989668507,3170064.9,-1.8517654236486578,-21.28437593954542,19.432610515896762,59.284514683435596,63.97895242186009,59.45378151260504,27.272727272727277,14.973262032085563,22.743124742367723
2025-07-21,1514.0,1517.0,1439.0,1440.0,2210796.0,1492.25,1496.0,1474.8,1446.3,1454.45,1614.65,1446.3,1552.9466867253263,1339.6533132746736,3181172.9,-4.935491532570495,-18.014599058150434,13.07910752557994,50.037202855478604,56.724528622105446,50.18726591760299,27.742520398912056,11.242067089755214,24.28473526662638
2025-07-28,1440.0,1465.0,1398.0,1398.0,1417749.0,1466.5,1473.4,1477.6,1445.95,1448.15,1613.5833333333333,1445.95,1553.2115593084466,1338.6884406915535,3152895.55,-10.645698694459952,-16.54081898541234,5.895120290952388,35.96176821983274,48.42782858624898,43.068391866913124,27.443946188340806,8.071748878923767,26.16003083940095
2025-08-04,1388.0,1530.0,1388.0,1491.0,2924386.0,1460.5,1471.4,1487.2,1450.9,1443.225,1613.5166666666667,1450.9,1556.8074074245267,1344.9925925754735,3203623.7,-7.579385801986291,-14.74853234872713,7.169146546740839,33.33333333333334,39.777434802881565,58.31842576028623,31.543052003410054,7.672634271099745,26.635803054303597
2025-08-11,1533.0,1596.0,1481.0,1508.0,5594346.0,1459.25,1470.0,1491.3,1458.1,1442.675,1614.3166666666666,1458.1,1558.5723580735437,1357.6276419264561,3370737.3,-3.7345037830741603,-12.545726635596536,8.811222852522375,41.45758661887695,36.917562724014346,59.96503496503497,29.411764705882348,14.546899841017488,25.179145720611903
2025-08-18,1504.0,1504.0,1400.0,1412.0,3906585.0,1452.25,1449.8,1482.5,1456.5,1443.3,1614.15,1456.5,1558.9181316185118,1354.0818683814882,3380397.75,-8.337693041384455,-11.70411991675412,3.3664268753696653,43.130227001194754,39.307048984468345,47.15447154471545,19.703215169002476,15.08656224237428,24.772653093401605
2025-08-25,1420.0,1430.0,1398.0,1404.0,1495381.0,1453.75,1442.6,1469.3,1455.55,1442.875,1614.3333333333333,1455.55,1559.6157181026817,1351.4842818973182,3270948.8,-12.487340545286997,-11.860764042460696,-0.6265765028263015,32.735961768219845,39.10792512943052,53.11355311355312,20.80069625761532,15.926892950391643,24.873062764861164
2025-09-01,1404.0,2010.0,1390.0,1857.0,147340267.0,1545.25,1534.4,1503.9,1476.5,1454.775,1620.9666666666667,1476.5,1683.4919906917723,1269.5080093082277,10475720.75,20.540569137357124,-5.380497406497132,25.921066543854256,38.99299673078328,38.286395166732625,73.71663244353184,47.64397905759162,10.645724258289704,28.561998257930323
2025-09-08,1859.0,1970.0,1830.0,1892.0,28122670.0,1641.25,1614.6,1543.0,1497.45,1469.1,1625.3166666666666,1497.45,1775.5514392741115,1219.3485607258885,11730201.7,48.97507878458691,5.490617831719677,43.48446095286724,58.59523562562668,43.441398041543266,72.67876200640342,41.9391206313416,35.11837655016911,27.11520335737037
